episode_id,combo_id,n_ood_dims,split,length_lo,length_hi,angle_lo,angle_hi,gravity_lo,gravity_hi,damping_lo,damping_hi,angvel_lo,angvel_hi
1447,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1448,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
1449,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
1450,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1451,106,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1452,143,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
1453,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1454,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1455,13,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,-1.02,1.02
1456,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1457,64,1,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.01,0.1717,-1.02,1.02
1458,165,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.1717,0.3383,-3.0,-1.02
1459,14,2,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,1.02,3.0
1460,109,2,near_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
1461,14,2,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,1.02,3.0
1462,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1463,98,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
1464,67,2,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
1465,75,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.1717,0.3383,-3.0,-1.02
1466,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
1467,67,2,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
1468,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1469,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1470,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
1471,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1472,193,2,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.1717,0.3383,-1.02,1.02
1473,196,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.3383,0.5,-1.02,1.02
1474,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1475,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1476,124,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1477,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
1478,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
1479,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1480,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1481,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1482,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
1483,114,2,near_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.3383,0.5,-3.0,-1.02
1484,94,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.1717,0.3383,-1.02,1.02
1485,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1486,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1487,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
1488,210,1,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.1717,0.3383,-3.0,-1.02
1489,54,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.01,0.1717,-3.0,-1.02
1490,55,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
1491,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1492,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1493,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1494,129,2,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.1717,0.3383,-3.0,-1.02
1495,83,3,far_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,1.02,3.0
1496,149,4,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
1497,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1498,234,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,-3.0,-1.02
1499,191,2,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
1500,125,2,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,1.02,3.0
1501,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1502,142,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
1503,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1504,86,4,far_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
1505,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1506,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1507,111,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,-3.0,-1.02
1508,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1509,157,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,-1.02,1.02
1510,165,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.1717,0.3383,-3.0,-1.02
1511,131,3,far_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.1717,0.3383,1.02,3.0
1512,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1513,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1514,174,1,near_ood,1.505,2.0,15.0,38.1,7.3,10.7,0.1717,0.3383,-3.0,-1.02
1515,218,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
1516,67,2,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
1517,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1518,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
1519,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1520,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
1521,235,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,-1.02,1.02
1522,170,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.3383,0.5,1.02,3.0
1523,11,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,1.02,3.0
1524,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
1525,38,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,1.02,3.0
1526,6,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.3383,0.5,-3.0,-1.02
1527,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1528,39,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,-3.0,-1.02
1529,119,2,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,1.02,3.0
1530,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1531,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1532,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1533,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1534,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1535,102,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,-3.0,-1.02
1536,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1537,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1538,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1539,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
1540,8,2,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.3383,0.5,1.02,3.0
1541,218,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
1542,134,2,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.3383,0.5,1.02,3.0
1543,97,1,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1544,118,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1545,105,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1546,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1547,144,2,near_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
1548,27,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.01,0.1717,-3.0,-1.02
1549,58,3,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
1550,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1551,143,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
1552,106,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1553,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1554,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1555,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1556,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1557,196,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.3383,0.5,-1.02,1.02
1558,44,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,1.02,3.0
1559,80,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.3383,0.5,1.02,3.0
1560,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
1561,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1562,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1563,221,4,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1564,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1565,128,2,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.01,0.1717,1.02,3.0
1566,139,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
1567,60,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
1568,30,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,-3.0,-1.02
1569,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1570,232,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.3383,0.5,-1.02,1.02
1571,206,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,1.02,3.0
1572,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1573,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1574,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1575,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1576,47,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,1.02,3.0
1577,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1578,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1579,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
1580,82,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
1581,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1582,155,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
1583,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1584,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1585,21,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.1717,0.3383,-3.0,-1.02
1586,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1587,31,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,-1.02,1.02
1588,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
1589,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1590,184,1,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
1591,92,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.01,0.1717,1.02,3.0
1592,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1593,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
1594,117,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
1595,33,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.3383,0.5,-3.0,-1.02
1596,70,1,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.3383,0.5,-1.02,1.02
1597,138,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
1598,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
1599,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1600,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1601,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1602,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1603,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1604,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
1605,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
1606,233,2,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.3383,0.5,1.02,3.0
1607,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
1608,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1609,7,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.3383,0.5,-1.02,1.02
1610,160,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.3383,0.5,-1.02,1.02
1611,235,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,-1.02,1.02
1612,132,1,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1613,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1614,239,3,far_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
1615,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1616,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1617,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1618,94,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.1717,0.3383,-1.02,1.02
1619,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
1620,28,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
1621,30,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,-3.0,-1.02
1622,124,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1623,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1624,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
1625,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1626,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1627,141,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
1628,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1629,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1630,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
1631,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1632,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1633,211,1,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
1634,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1635,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1636,17,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
1637,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1638,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1639,5,3,far_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
1640,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
1641,59,4,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1642,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1643,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1644,20,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,1.02,3.0
1645,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1646,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1647,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1648,184,1,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
1649,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
1650,143,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
1651,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1652,170,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.3383,0.5,1.02,3.0
1653,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
1654,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1655,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1656,182,1,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,1.02,3.0
1657,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1658,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1659,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1660,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
1661,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
1662,143,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
1663,141,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
1664,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
1665,119,2,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,1.02,3.0
1666,209,1,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,1.02,3.0
1667,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1668,33,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.3383,0.5,-3.0,-1.02
1669,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1670,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
1671,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1672,131,3,far_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.1717,0.3383,1.02,3.0
1673,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1674,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1675,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
1676,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1677,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1678,117,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
1679,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
1680,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
1681,238,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.1717,0.3383,-1.02,1.02
1682,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
1683,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1684,148,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
1685,103,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
1686,124,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1687,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1688,219,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
1689,72,1,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.01,0.1717,-3.0,-1.02
1690,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
1691,241,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.3383,0.5,-1.02,1.02
1692,5,3,far_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
1693,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1694,169,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.3383,0.5,-1.02,1.02
1695,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
1696,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
1697,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
1698,126,1,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
1699,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1700,61,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
1701,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
1702,161,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.3383,0.5,1.02,3.0
1703,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
1704,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
1705,109,2,near_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
1706,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
